priority,gapType,slot,item,color,material,suggestedKey,suggestedFilename,searchQuery,unsplashSearchUrl,pexelsSearchUrl,licenseNote
P2,colorLocked,top,Oxford shirt,gray,cotton,top_gray_oxford-shirt_cotton_studio,assets/recommendation-stock/top-gray-oxford-shirt-cotton.jpg,gray cotton Oxford shirt flat lay studio product,https://unsplash.com/s/photos/gray%20cotton%20Oxford%20shirt%20flat%20lay%20studio%20product,https://www.pexels.com/search/gray%20cotton%20Oxford%20shirt%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,top,Oxford shirt,navy,cotton,top_navy_oxford-shirt_cotton_studio,assets/recommendation-stock/top-navy-oxford-shirt-cotton.jpg,navy cotton Oxford shirt flat lay studio product,https://unsplash.com/s/photos/navy%20cotton%20Oxford%20shirt%20flat%20lay%20studio%20product,https://www.pexels.com/search/navy%20cotton%20Oxford%20shirt%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,top,Oxford shirt,olive,cotton,top_olive_oxford-shirt_cotton_studio,assets/recommendation-stock/top-olive-oxford-shirt-cotton.jpg,olive cotton Oxford shirt flat lay studio product,https://unsplash.com/s/photos/olive%20cotton%20Oxford%20shirt%20flat%20lay%20studio%20product,https://www.pexels.com/search/olive%20cotton%20Oxford%20shirt%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,top,Performance tee,black,cotton,top_black_performance-tee_cotton_studio,assets/recommendation-stock/top-black-performance-tee-cotton.jpg,black cotton Performance tee flat lay studio product,https://unsplash.com/s/photos/black%20cotton%20Performance%20tee%20flat%20lay%20studio%20product,https://www.pexels.com/search/black%20cotton%20Performance%20tee%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,top,Performance tee,brown,cotton,top_brown_performance-tee_cotton_studio,assets/recommendation-stock/top-brown-performance-tee-cotton.jpg,brown cotton Performance tee flat lay studio product,https://unsplash.com/s/photos/brown%20cotton%20Performance%20tee%20flat%20lay%20studio%20product,https://www.pexels.com/search/brown%20cotton%20Performance%20tee%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,top,Performance tee,gray,cotton,top_gray_performance-tee_cotton_studio,assets/recommendation-stock/top-gray-performance-tee-cotton.jpg,gray cotton Performance tee flat lay studio product,https://unsplash.com/s/photos/gray%20cotton%20Performance%20tee%20flat%20lay%20studio%20product,https://www.pexels.com/search/gray%20cotton%20Performance%20tee%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,top,Performance tee,navy,cotton,top_navy_performance-tee_cotton_studio,assets/recommendation-stock/top-navy-performance-tee-cotton.jpg,navy cotton Performance tee flat lay studio product,https://unsplash.com/s/photos/navy%20cotton%20Performance%20tee%20flat%20lay%20studio%20product,https://www.pexels.com/search/navy%20cotton%20Performance%20tee%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,top,Performance tee,olive,cotton,top_olive_performance-tee_cotton_studio,assets/recommendation-stock/top-olive-performance-tee-cotton.jpg,olive cotton Performance tee flat lay studio product,https://unsplash.com/s/photos/olive%20cotton%20Performance%20tee%20flat%20lay%20studio%20product,https://www.pexels.com/search/olive%20cotton%20Performance%20tee%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,top,Polo shirt,blue,cotton,top_blue_polo-shirt_cotton_studio,assets/recommendation-stock/top-blue-polo-shirt-cotton.jpg,blue cotton Polo shirt flat lay studio product,https://unsplash.com/s/photos/blue%20cotton%20Polo%20shirt%20flat%20lay%20studio%20product,https://www.pexels.com/search/blue%20cotton%20Polo%20shirt%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,top,Polo shirt,burgundy,cotton,top_burgundy_polo-shirt_cotton_studio,assets/recommendation-stock/top-burgundy-polo-shirt-cotton.jpg,burgundy cotton Polo shirt flat lay studio product,https://unsplash.com/s/photos/burgundy%20cotton%20Polo%20shirt%20flat%20lay%20studio%20product,https://www.pexels.com/search/burgundy%20cotton%20Polo%20shirt%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,top,Polo shirt,green,cotton,top_green_polo-shirt_cotton_studio,assets/recommendation-stock/top-green-polo-shirt-cotton.jpg,green cotton Polo shirt flat lay studio product,https://unsplash.com/s/photos/green%20cotton%20Polo%20shirt%20flat%20lay%20studio%20product,https://www.pexels.com/search/green%20cotton%20Polo%20shirt%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,top,Polo shirt,light blue,cotton,top_light-blue_polo-shirt_cotton_studio,assets/recommendation-stock/top-light-blue-polo-shirt-cotton.jpg,light blue cotton Polo shirt flat lay studio product,https://unsplash.com/s/photos/light%20blue%20cotton%20Polo%20shirt%20flat%20lay%20studio%20product,https://www.pexels.com/search/light%20blue%20cotton%20Polo%20shirt%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,top,Polo shirt,pink,cotton,top_pink_polo-shirt_cotton_studio,assets/recommendation-stock/top-pink-polo-shirt-cotton.jpg,pink cotton Polo shirt flat lay studio product,https://unsplash.com/s/photos/pink%20cotton%20Polo%20shirt%20flat%20lay%20studio%20product,https://www.pexels.com/search/pink%20cotton%20Polo%20shirt%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,top,Polo shirt,red,cotton,top_red_polo-shirt_cotton_studio,assets/recommendation-stock/top-red-polo-shirt-cotton.jpg,red cotton Polo shirt flat lay studio product,https://unsplash.com/s/photos/red%20cotton%20Polo%20shirt%20flat%20lay%20studio%20product,https://www.pexels.com/search/red%20cotton%20Polo%20shirt%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,top,Polo shirt,yellow,cotton,top_yellow_polo-shirt_cotton_studio,assets/recommendation-stock/top-yellow-polo-shirt-cotton.jpg,yellow cotton Polo shirt flat lay studio product,https://unsplash.com/s/photos/yellow%20cotton%20Polo%20shirt%20flat%20lay%20studio%20product,https://www.pexels.com/search/yellow%20cotton%20Polo%20shirt%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,top,Rugby shirt,black,cotton,top_black_rugby-shirt_cotton_studio,assets/recommendation-stock/top-black-rugby-shirt-cotton.jpg,black cotton Rugby shirt flat lay studio product,https://unsplash.com/s/photos/black%20cotton%20Rugby%20shirt%20flat%20lay%20studio%20product,https://www.pexels.com/search/black%20cotton%20Rugby%20shirt%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,top,Rugby shirt,brown,cotton,top_brown_rugby-shirt_cotton_studio,assets/recommendation-stock/top-brown-rugby-shirt-cotton.jpg,brown cotton Rugby shirt flat lay studio product,https://unsplash.com/s/photos/brown%20cotton%20Rugby%20shirt%20flat%20lay%20studio%20product,https://www.pexels.com/search/brown%20cotton%20Rugby%20shirt%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,top,Rugby shirt,gray,cotton,top_gray_rugby-shirt_cotton_studio,assets/recommendation-stock/top-gray-rugby-shirt-cotton.jpg,gray cotton Rugby shirt flat lay studio product,https://unsplash.com/s/photos/gray%20cotton%20Rugby%20shirt%20flat%20lay%20studio%20product,https://www.pexels.com/search/gray%20cotton%20Rugby%20shirt%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,top,Rugby shirt,navy,cotton,top_navy_rugby-shirt_cotton_studio,assets/recommendation-stock/top-navy-rugby-shirt-cotton.jpg,navy cotton Rugby shirt flat lay studio product,https://unsplash.com/s/photos/navy%20cotton%20Rugby%20shirt%20flat%20lay%20studio%20product,https://www.pexels.com/search/navy%20cotton%20Rugby%20shirt%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,top,Rugby shirt,olive,cotton,top_olive_rugby-shirt_cotton_studio,assets/recommendation-stock/top-olive-rugby-shirt-cotton.jpg,olive cotton Rugby shirt flat lay studio product,https://unsplash.com/s/photos/olive%20cotton%20Rugby%20shirt%20flat%20lay%20studio%20product,https://www.pexels.com/search/olive%20cotton%20Rugby%20shirt%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,top,Sweatshirt,black,cotton,top_black_sweatshirt_cotton_studio,assets/recommendation-stock/top-black-sweatshirt-cotton.jpg,black cotton Sweatshirt flat lay studio product,https://unsplash.com/s/photos/black%20cotton%20Sweatshirt%20flat%20lay%20studio%20product,https://www.pexels.com/search/black%20cotton%20Sweatshirt%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,top,Sweatshirt,brown,cotton,top_brown_sweatshirt_cotton_studio,assets/recommendation-stock/top-brown-sweatshirt-cotton.jpg,brown cotton Sweatshirt flat lay studio product,https://unsplash.com/s/photos/brown%20cotton%20Sweatshirt%20flat%20lay%20studio%20product,https://www.pexels.com/search/brown%20cotton%20Sweatshirt%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,top,Sweatshirt,gray,cotton,top_gray_sweatshirt_cotton_studio,assets/recommendation-stock/top-gray-sweatshirt-cotton.jpg,gray cotton Sweatshirt flat lay studio product,https://unsplash.com/s/photos/gray%20cotton%20Sweatshirt%20flat%20lay%20studio%20product,https://www.pexels.com/search/gray%20cotton%20Sweatshirt%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,top,Sweatshirt,navy,cotton,top_navy_sweatshirt_cotton_studio,assets/recommendation-stock/top-navy-sweatshirt-cotton.jpg,navy cotton Sweatshirt flat lay studio product,https://unsplash.com/s/photos/navy%20cotton%20Sweatshirt%20flat%20lay%20studio%20product,https://www.pexels.com/search/navy%20cotton%20Sweatshirt%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,top,Sweatshirt,olive,cotton,top_olive_sweatshirt_cotton_studio,assets/recommendation-stock/top-olive-sweatshirt-cotton.jpg,olive cotton Sweatshirt flat lay studio product,https://unsplash.com/s/photos/olive%20cotton%20Sweatshirt%20flat%20lay%20studio%20product,https://www.pexels.com/search/olive%20cotton%20Sweatshirt%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,top,T-shirt,blue,cotton,top_blue_t-shirt_cotton_studio,assets/recommendation-stock/top-blue-t-shirt-cotton.jpg,blue cotton T-shirt flat lay studio product,https://unsplash.com/s/photos/blue%20cotton%20T-shirt%20flat%20lay%20studio%20product,https://www.pexels.com/search/blue%20cotton%20T-shirt%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
P2,colorLocked,top,T-shirt,burgundy,cotton,top_burgundy_t-shirt_cotton_studio,assets/recommendation-stock/top-burgundy-t-shirt-cotton.jpg,burgundy cotton T-shirt flat lay studio product,https://unsplash.com/s/photos/burgundy%20cotton%20T-shirt%20flat%20lay%20studio%20product,https://www.pexels.com/search/burgundy%20cotton%20T-shirt%20flat%20lay%20studio%20product/,"Verify license before use. Unsplash/Pexels: free for commercial, no attribution required (recommended). Pixabay: similar but check each image. Avoid Flickr/Google Images unless explicit CC0/CC-BY."
